"unit_id","stable_order","source_commit","source_path","source_sha256","ar_branch","ar_target_path","ar_status","fa_branch","fa_target_path","fa_status","shared_cursor_after","qa_state"
"OLP-0011","11","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/relations/relations-complete.tex","7E1363F3E757004246334478742E4199101DBB2551FAC272462454CD40161E23","codex/openlogic-ar","locale/ar/content/sets-functions-relations/relations/relations-complete.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/relations/relations-complete.tex","ACCEPTED","OLP-0012","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_VISUAL_RELATIONS_INTEGRATION_WITH_ACCESSIBILITY_CAVEAT"
"OLP-0012","12","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/relations/relations-as-sets.tex","412C6FA44EAD94F076DFEA7CD23F9E3CD748B08C1882DCB129B15F8EFCF5C29C","codex/openlogic-ar","locale/ar/content/sets-functions-relations/relations/relations-as-sets.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/relations/relations-as-sets.tex","ACCEPTED","OLP-0013","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_VISUAL_RELATIONS_INTEGRATION_WITH_ACCESSIBILITY_CAVEAT"
"OLP-0013","13","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/relations/reflections.tex","1F94C1032EAEDB73B1DE69E6F010B8E0C7437FE240AB280583FF358896FA4B27","codex/openlogic-ar","locale/ar/content/sets-functions-relations/relations/reflections.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/relations/reflections.tex","ACCEPTED","OLP-0014","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_VISUAL_RELATIONS_INTEGRATION_WITH_ACCESSIBILITY_CAVEAT"
"OLP-0014","14","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/relations/special-properties.tex","F9BDFCB4C680EA58FDB209F0347C2F8055DE96558CAF69A26EC3CE8E1E7CE6A1","codex/openlogic-ar","locale/ar/content/sets-functions-relations/relations/special-properties.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/relations/special-properties.tex","ACCEPTED","OLP-0015","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_VISUAL_RELATIONS_INTEGRATION_WITH_ACCESSIBILITY_CAVEAT"
"OLP-0015","15","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/relations/equivalence-relations.tex","0B2167D0A9633938FD173D396F9E92B795826821471FF111483F7C7088A4BE46","codex/openlogic-ar","locale/ar/content/sets-functions-relations/relations/equivalence-relations.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/relations/equivalence-relations.tex","ACCEPTED","OLP-0016","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_VISUAL_RELATIONS_INTEGRATION_WITH_ACCESSIBILITY_CAVEAT"
"OLP-0016","16","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/relations/orders.tex","C6B7F7F49379F9CAC28D844270639EAE141152978EF8AD68065D0CFD83CCBD38","codex/openlogic-ar","locale/ar/content/sets-functions-relations/relations/orders.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/relations/orders.tex","ACCEPTED","OLP-0017","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_VISUAL_RELATIONS_INTEGRATION_WITH_ACCESSIBILITY_CAVEAT"
"OLP-0017","17","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/relations/graphs.tex","A538018608CE97D0B371A392912C3D6825D8F3B17719BCECA5744A77ACE26351","codex/openlogic-ar","locale/ar/content/sets-functions-relations/relations/graphs.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/relations/graphs.tex","ACCEPTED","OLP-0018","PASS_STATIC_SEMANTIC_TIKZ_INDEPENDENT_AI_BUILD_VISUAL_RELATIONS_INTEGRATION_WITH_ACCESSIBILITY_CAVEAT"
"OLP-0018","18","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/relations/trees.tex","57CC56EE55506AA19E7BE6129D2CAD6B8635FD2D6407399D4F774782F2CDD588","codex/openlogic-ar","locale/ar/content/sets-functions-relations/relations/trees.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/relations/trees.tex","ACCEPTED","OLP-0019","PASS_STATIC_SEMANTIC_TIKZ_INDEPENDENT_AI_BUILD_VISUAL_RELATIONS_INTEGRATION_WITH_ACCESSIBILITY_CAVEAT"
"OLP-0019","19","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/relations/operations.tex","5E6F57E9DDF53E1624955ADABD594EA3855AD787C1074BA12421B0025B432372","codex/openlogic-ar","locale/ar/content/sets-functions-relations/relations/operations.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/relations/operations.tex","ACCEPTED","OLP-0020","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_VISUAL_RELATIONS_INTEGRATION_WITH_ACCESSIBILITY_CAVEAT"
"OLP-0020","20","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/functions/functions.tex","CE481E97A8F301C749D1461326B4EE3D0792B4ADC15A1FCEB7C6ED3B58CECA54","codex/openlogic-ar","locale/ar/content/sets-functions-relations/functions/functions.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/functions/functions.tex","ACCEPTED","OLP-0021","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_VISUAL_FUNCTIONS_INTEGRATION_WITH_ACCESSIBILITY_CAVEAT"
"OLP-0021","21","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/functions/function-basics.tex","F01A58D84A175F42D8C233EF0E7D41C23D406B54E8F11475C14514B64ECA3DC7","codex/openlogic-ar","locale/ar/content/sets-functions-relations/functions/function-basics.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/functions/function-basics.tex","ACCEPTED","OLP-0022","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_VISUAL_FUNCTIONS_INTEGRATION_WITH_ACCESSIBILITY_CAVEAT"
"OLP-0022","22","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/functions/function-kinds.tex","6DFE2A70579F8E3521D8E2286E2360DD58A19FBEDA9718B62342105388AB4F93","codex/openlogic-ar","locale/ar/content/sets-functions-relations/functions/function-kinds.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/functions/function-kinds.tex","ACCEPTED","OLP-0023","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_VISUAL_FUNCTIONS_INTEGRATION_WITH_ACCESSIBILITY_CAVEAT"
"OLP-0023","23","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/functions/functions-relations.tex","0205F7168E0679F513E7C95EA7124CE364BCE36F9E04F06D519E90F6A5480A5C","codex/openlogic-ar","locale/ar/content/sets-functions-relations/functions/functions-relations.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/functions/functions-relations.tex","ACCEPTED","OLP-0024","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_VISUAL_FUNCTIONS_INTEGRATION_WITH_ACCESSIBILITY_CAVEAT"
"OLP-0024","24","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/functions/inverses.tex","93A84A2705E1ED3C92A7F5206C4308420BEBBBBCB43824C1EB50E05F83777C4B","codex/openlogic-ar","locale/ar/content/sets-functions-relations/functions/inverses.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/functions/inverses.tex","ACCEPTED","OLP-0025","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_VISUAL_FUNCTIONS_INTEGRATION_WITH_ACCESSIBILITY_CAVEAT"
"OLP-0025","25","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/functions/composition.tex","091C7AB9E4D0517B2A62F4ECF10E4EB75F0F83E31E1BBD9C365C4B751B981FEE","codex/openlogic-ar","locale/ar/content/sets-functions-relations/functions/composition.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/functions/composition.tex","ACCEPTED","OLP-0026","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_VISUAL_FUNCTIONS_INTEGRATION_WITH_ACCESSIBILITY_CAVEAT"
"OLP-0026","26","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/functions/partial-functions.tex","2A1E79725A70FDE443CC3C19C325A2C422C49E7CCD095C965F8C50FD5CC6B10B","codex/openlogic-ar","locale/ar/content/sets-functions-relations/functions/partial-functions.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/functions/partial-functions.tex","ACCEPTED","OLP-0027","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_VISUAL_FUNCTIONS_INTEGRATION_WITH_ACCESSIBILITY_CAVEAT"
"OLP-0027","27","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex","D2B1A2F68E99EFC2E5FD9F15316DB26D7F898BD61135213309F61D28A6F00A60","codex/openlogic-ar","locale/ar/content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex","ACCEPTED","OLP-0028","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0028","28","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/introduction.tex","E771BD78D2B9819350B17F333524E22CE44A26647916F5B864CB934E380C1FB9","codex/openlogic-ar","locale/ar/content/sets-functions-relations/size-of-sets/introduction.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/size-of-sets/introduction.tex","ACCEPTED","OLP-0029","PASS_STATIC_SEMANTIC_TOKEN_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0029","29","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/enumerability.tex","7657DB317A07EEF9CD5497AD88997483DD43C9F94F27D257ABE857084886A2FE","codex/openlogic-ar","locale/ar/content/sets-functions-relations/size-of-sets/enumerability.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/size-of-sets/enumerability.tex","ACCEPTED","OLP-0030","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0030","30","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/zig-zag.tex","18BF058D52E22B9DBC7A08AF314B58C81F35DD4009C0CCF726A0D00AEC391DEE","codex/openlogic-ar","locale/ar/content/sets-functions-relations/size-of-sets/zig-zag.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/size-of-sets/zig-zag.tex","ACCEPTED","OLP-0031","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0031","31","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/pairing.tex","345A39184E28AF727E378D5B5883B5E7D2E1C27CD729329376D19426DDAED484","codex/openlogic-ar","locale/ar/content/sets-functions-relations/size-of-sets/pairing.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/size-of-sets/pairing.tex","ACCEPTED","OLP-0032","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0032","32","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/pairing-alt.tex","FD523F5306E1FD0E5C03F4C572D244FB017D1C0BE27939F180BC6867A214E425","codex/openlogic-ar","locale/ar/content/sets-functions-relations/size-of-sets/pairing-alt.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/size-of-sets/pairing-alt.tex","ACCEPTED","OLP-0033","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0033","33","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/non-enumerability.tex","A272A841F8C50BDA6589AAC40278B9BFF7F8A1F5284730C7195423B09AC3BA2E","codex/openlogic-ar","locale/ar/content/sets-functions-relations/size-of-sets/non-enumerability.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/size-of-sets/non-enumerability.tex","ACCEPTED","OLP-0034","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0034","34","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/reduction.tex","33F0CBB35C8C1FA3FF0E4F44FA626FDC298D1C4612AEAAFB41BCB920E5D18AC8","codex/openlogic-ar","locale/ar/content/sets-functions-relations/size-of-sets/reduction.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/size-of-sets/reduction.tex","ACCEPTED","OLP-0035","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0035","35","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/equinumerous-sets.tex","7B0444E3293B300B72B7A6D49638913A778F5131FD94650DD64A5F11040C91F2","codex/openlogic-ar","locale/ar/content/sets-functions-relations/size-of-sets/equinumerous-sets.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/size-of-sets/equinumerous-sets.tex","ACCEPTED","OLP-0036","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0036","36","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/comparing-size.tex","CB92C7E6DF9529CED700D708AD8C6EFDA9A0D8C3F8E69D08BCB4D614C6F5041B","codex/openlogic-ar","locale/ar/content/sets-functions-relations/size-of-sets/comparing-size.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/size-of-sets/comparing-size.tex","ACCEPTED","OLP-0037","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0037","37","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/schroder-bernstein.tex","7B99B3E032E24E425383734CE80AD9A5CC37D018C09205E02F37B927D50BB56A","codex/openlogic-ar","locale/ar/content/sets-functions-relations/size-of-sets/schroder-bernstein.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/size-of-sets/schroder-bernstein.tex","ACCEPTED","OLP-0038","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0038","38","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/enumerability-alt.tex","8AD8D8941A5CA6D1B4CD2CC351FC16A912D00273783C0358838DD4FA51FB4627","codex/openlogic-ar","locale/ar/content/sets-functions-relations/size-of-sets/enumerability-alt.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/size-of-sets/enumerability-alt.tex","ACCEPTED","OLP-0039","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0039","39","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/non-enumerability-alt.tex","0C20A2C420FBF4DBD801BB97E37799B3C602AE33EF2B1DC85FF94E24208CA2BB","codex/openlogic-ar","locale/ar/content/sets-functions-relations/size-of-sets/non-enumerability-alt.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/size-of-sets/non-enumerability-alt.tex","ACCEPTED","OLP-0040","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0040","40","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/reduction-alt.tex","46381B85C0E9A1AB48CB9301518DE91F073D649C3B1119325C1409F5A6C1D663","codex/openlogic-ar","locale/ar/content/sets-functions-relations/size-of-sets/reduction-alt.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/size-of-sets/reduction-alt.tex","ACCEPTED","OLP-0041","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0041","41","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/arithmetization/arithmetization.tex","05F8775A82C294927A6195AE372C1910E4777909FE8AD2AAA9CBF6DEA566FE24","codex/openlogic-ar","locale/ar/content/sets-functions-relations/arithmetization/arithmetization.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/arithmetization/arithmetization.tex","ACCEPTED","OLP-0042","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0042","42","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/arithmetization/integers.tex","F93B142146B9527128437355D7E3922204EEDE2CA9C75A941D3C09A9A848CE77","codex/openlogic-ar","locale/ar/content/sets-functions-relations/arithmetization/integers.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/arithmetization/integers.tex","ACCEPTED","OLP-0043","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0043","43","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/arithmetization/rationals.tex","7140495368042FCBC55907E6EE568C5BC8B7066E44A01A50CBF4202ACEBE71D2","codex/openlogic-ar","locale/ar/content/sets-functions-relations/arithmetization/rationals.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/arithmetization/rationals.tex","ACCEPTED","OLP-0044","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0044","44","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/arithmetization/reals.tex","3DF30161417B836178FF701AA3D778B9EC7C1BA8E3A8A54F98B5584A7960F453","codex/openlogic-ar","locale/ar/content/sets-functions-relations/arithmetization/reals.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/arithmetization/reals.tex","ACCEPTED","OLP-0045","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0045","45","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/arithmetization/cuts.tex","E7CB1029BCB0F0F1AC677C005AF8D4E6A10DF84BFFF50C7483447B972324B44C","codex/openlogic-ar","locale/ar/content/sets-functions-relations/arithmetization/cuts.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/arithmetization/cuts.tex","ACCEPTED","OLP-0046","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0046","46","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/arithmetization/reflections.tex","01032BE342B6892C970733ACF0B553216C39C5E864C0378D25FEA8C5EAA11EAD","codex/openlogic-ar","locale/ar/content/sets-functions-relations/arithmetization/reflections.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/arithmetization/reflections.tex","ACCEPTED","OLP-0047","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0047","47","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/arithmetization/checking-details.tex","D791C146F159C8E43368C12CD1A10E61A53F501BAF9F3D2C606C7BD589C0AE01","codex/openlogic-ar","locale/ar/content/sets-functions-relations/arithmetization/checking-details.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/arithmetization/checking-details.tex","ACCEPTED","OLP-0048","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0048","48","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/arithmetization/cauchy.tex","35D0A39913340EADCAB7FB9D7742B56AEF0D0F29868CD65EECA9DC53694E8AC2","codex/openlogic-ar","locale/ar/content/sets-functions-relations/arithmetization/cauchy.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/sets-functions-relations/arithmetization/cauchy.tex","ACCEPTED","OLP-0049","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
